text,label
"statusThe patient is currently experiencing severe dehydration. They are extremely lethargic and have difficulty speaking. Additionally, their skin is dry and they are having difficulty maintaining their fluid balance.",1
Some rescue workers are describing patients with current headaches.,2
nessI feel really feverish and I have a headache.,3
The patient needs to go to the toilet because they have the feeling that they need to go and they have had an increase in urinary output.,4
There is a current absent radial pulse.,0
I have a current electrical burn. The current is really painful and it really hurts to breathe. My chest is really hurting and my arm hurts really bad too.,1
"Burns are classified according to how deep they penetrate the skin.1st-degree burns affect the epidermis, or outer layer of skin. They cause redness, pain, and minor swelling.2nd-degree burns affect the epidermis and part of the dermis, or inner layer of skin. They cause blisters, more pain, and more swelling.3rd-degree burns affect the entire thickness of the skin. They are the most serious type of burn, and can cause permanent scarring, nerve damage, and even death.",2
"I've been experiencing a lot of phlegm lately. It's really hard to get rid of, and it's been making it hard to breathe. It's been really frustrating.",3
andfood preferencesI would say that the patient is currently moderately hungry and would likeanything that is relatively bland and easy to chew. The patient does nothave any specific food preferences at this time.,4
"Hello, I'm currently experiencing very heavy bleeding. It's been going on for about two days now, and doesn't seem to be letting up. My pads are completely saturated within an hour, and I've had to change them several times a day. There's a lot of pain involved too, especially when I have to use the restroom. I'm really concerned that this is something serious.",0
as 6th degreeRescue workers are reporting that the patient sustained a 6th degree electrical burn.,1
"I have some minor burns on my hands from a kitchen accident. The burns are mostly red and slightly sore. They don't hurt too much, but they're a bit inconvenient.",2
nessI am feeling really feverish right now. My temperature is up to 101°F and my skin feels really hot to the touch. I'm also feeling really tired and my throat is a little sore.,3
It sounds like your loved one is in a hospital room that is too bright. This can be very uncomfortable and even jarring for someone who is not used to being in a hospital. You might want to ask the nurse if there is a way to adjust the light in the room.,4
"I've been short of breath for a few days now. It's really uncomfortable, and it's hard to breathe in deeply.",0
"I'm sorry to hear that you're experiencing a burn. A burn can be a very painful injury. The best way to treat a burn is to cool it with water. I would suggest that you run cool water over the burn for about 10-15 minutes. You may also want to take an over-the-counter pain reliever, such as ibuprofen, to help with the pain. If the burn is severe, you may need to seek medical attention. I hope that this information is helpful.",1
"My aunt has been having recurrent urinary tract infections (UTIs) lately. She's been going to the doctor to get antibiotics and is doing everything she can to try to prevent them, but they keep coming back. She's been really uncomfortable and has had to miss work a lot because of them. UTIs can be pretty serious, so I'm really worried about her.",2
"My patient has been having difficulty passing stool for the past few weeks. He reports that he feels like he is constipated, and he has had to strain a lot to produce a bowel movement. He has also been having a lot of discomfort in his lower abdomen.",3
"My patient is currently in need of pain medication to help manage their pain. They are also in need of medication to help with their anxiety, as they are currently feeling very anxious.",4
"and neckHello, I am a patient who was recently burned on my face and neck. The burns are extremely severe and I am in a great deal of pain. My face and neck are both bright red and extremely swollen. The pain is so bad that it is difficult for me to sleep or eat. I am also having trouble breathing due to the swelling.",0
statusThe patient is currently unresponsive and has a slow heart rate.,1
"and strainsHi there! I'm experiencing pain and discomfort in my ankle and lower leg due to a recent sprain. The area is swollen and feels sore to the touch. I'm having a lot of difficulty walking, and even bending my ankle is proving to be quite painful.I'm also having some trouble with my shoulder, as I strained it a few days ago while trying to lift something heavy. It's been quite painful to move my arm since then, and the muscle feels quite tight and sore.",2
She's been having really bad diarrhea for the last few days. It's been really hard for her to keep anything down.,3
The patient's room is too bright. The light hurts my eyes.,4
"There is something called a TIA, or a mini-stroke. This is when someone has a stroke, but it's a very small one and they usually recover completely.",0
"A patient who is severely dehydrated may present with a number of signs and symptoms, including: thirstdry mouthdark yellow urineweaknessdizzinessfaintingrapid heart rate sunken eyesdry skinIn cases of extreme dehydration, the patient may also experience seizures, coma, or even death.",1
"The patient has been having headaches for the past few days. They are usually bilateral, frontal, and pressure-like. She has been taking ibuprofen, but it has not been helping.",2
"She's been coughing quite a bit, more than usual.",3
right now my room is too loud because my siblings are being too loud and my mom is telling them to stop and they're not so it's just really loud right now,4
This patient is currently experiencing heavy bleeding. We are doing our best to control the bleeding and provide them with the care they need.,0
I can't move my shoulder or my elbow. It's like they're frozen.,1
"I sprained my ankle a few weeks ago and it's still not feeling quite right. Every time I try to put any weight on it, it hurts. I've been using a brace to help keep the ankle stable, and that seems to be helping a bit, but I'm not sure what else to do.",2
"and swollen tonsilsHi, I'm a 38-year-old male and I have a sore throat and swollen tonsils. My tonsils are quite large and they're a deep red color. My throat is also quite sore and it's difficult to swallow. I've had a fever of 37°C for the past two days. I'm taking ibuprofen to help with the pain and I'm using a throat lozenge to soothe my throat. I'm also drinking plenty of fluids.",3
"The light in my room is really too dark, and it's really hard to see anything. I can't even read.",4
I've just lost both my arms in a freak accident. I don't know what to do!,0
"statusMy mother's electrical burn is healing pretty well. There is still some redness and swelling, but overall it looks a lot better than it did when it first happened. She's been taking the antibiotics and keeping the wound clean, so that has definitely helped.",1
"This patient has sustained a minor superficial burn on their arm.The burn is erythematous (red) and mildly inflamed.There is no fluid leakage or blisters.The patient has reported no pain.At this point, there is no need for any specific treatment, and the patient can be monitored as needed.If the burn does not improve or worsen, the patient should be evaluated by a healthcare provider.",2
My mother has been coughing constantly for the last few days. It's really getting on my nerves. I don't know what to do to make her feel better.,3
It seems like the room is much too loud for my mother right now. It's hard for her to get any peace and quiet.,4
"I feel short of breath a lot. It feels like I can't get enough air, especially when I'm active. It's really frustrating.",0
right now the patient is suffering from a chemical burn. we are trying to flush the chemical out of the patient's system as quickly as possible.,1
"My aunt has been having trouble with something foreign in her ear, nose, and throat for a while now. We're not sure what it is, but it's been causing her a lot of pain and discomfort. She's been to countless doctors, but they can't seem to figure out what it is. We're all pretty worried about her.",2
"symptomsHi, I'm feeling feverish and flushed right now. My temperature might be up a bit too - I'm going to go check it. Yeah, it's definitely up, it's 38 C. My throat is a bit sore too, and my chest feels a bit congested.",3
The patient needs a change of bedsheets because they are soiled.,4
I'm not sure if this is a burn or some sort of rash but it really burns and itches a lot. My face is really red and it's hard to see out of my right eye.,0
")A patient is currently experiencing severe dehydration. She has very dry skin and lips, and is extremely thirsty. She is also feeling lightheaded and weak.",1
"asUrinary tract infections are a common complication of suprapubic catheterization. Symptoms include burning with urination, increased frequency and urgency of urination, and sometimes, bloody or cloudy urine.",2
"I have a lot of acne on my face. It's mainly on my forehead, around my nose, and on my chin. My skin is also really oily. The acne is red and sore, and it's really embarrassing. I've tried different acne treatments, but nothing seems to help.",3
The current room is too bright. It is difficult to see the screen or to read.,4
"and chest-When assessing a patient with severe burns, you should note their current condition. Patient's with severe burns may have extensive facial and chest burns. These burns can cause serious injuries and may lead to death.",0
situationThe patient has an electrical burn on their hand. The burn is relatively new and is still blistering. The patient is in a lot of pain and is having a hard time using their hand.,1
"Patient has been having headaches for the last week or so. They are described as sharp, stabbing, and occurring mainly on the left side of her head. She has no other symptoms and no history of head trauma.",2
"My mother has been coughing up a lot of phlegm lately. It's really frustrating because it's keeping her up at night and she's not getting enough rest. I'm not sure what's causing it, but I'm hoping she can get some help soon.",3
"Hello, my name is Joe and I am in need of new bedsheets. The ones I am currently using are starting to get a bit worn and stained. I would like to have a fresh set of sheets to sleep on every night.",4
Protect your upper body.I'm experiencing a heart attack. I'm feeling a lot of pressure in my chest and a burning sensation in my left arm. I'm also short of breath.,0
"caseRescue workers are currently responding to an overdose patient. They say the patient is unresponsive and not breathing. The patient is believed to have overdosed on opioids.Rescue workers are administering Naloxone, a drug used to reverse the effects of an opioid overdose, and are hoping to stabilize the patient.",1
"at workI'm currently spraining my ankle at work. I was walking and then I just felt a sharp pain and swelling. I went home and iced it, and it feels a bit better but I can't put any weight on it.",2
The patient has been having watery diarrhea for the past few days. She says that it is really uncomfortable and is constantly having to go to the bathroom.,3
levelMy patient is currently thirsty and asking for water often.,4
"Patient is currently experiencing heavy bleeding. The bleeding is so significant that it is difficult to determine an accurate blood pressure. Bleeding is also affecting the patient's level of consciousness, making it difficult to assess other vital signs.",0
"injuriesChemical BurnsA chemical burn is a type of burn that is caused by a chemical agent. There are many different types of chemicals that can cause burns, and the severity of the burn will depend on the type of chemical involved, the concentration of the chemical, and the amount of time the chemical is in contact with the skin.Most chemical burns occur from contact with strong acids or alkalis. These chemicals can cause severe burns that can lead to extensive tissue damage, scarring, and even blindness. Other chemicals that can cause burns include:Organophosphates (used in pesticides)Carbon monoxideHydrofluoric acidSulfuric acidAny type of burn can be a medical emergency, but chemical burns can be especially dangerous because of the potential for extensive tissue damage. If you think you or someone else has been exposed to a chemical agent, it is important to seek medical help immediately.",1
"as torn ligaments. Patient sprains are generally categorized as either ligament sprains or muscle strains. A ligament sprain is a stretch or tear of a ligament, the bundle of tough fibrous tissue that connects two bones together. A muscle strain is a stretch or tear of muscle fibers.",2
"productionI have been experiencing a lot of phlegm production lately. It is difficult to expel all of the phlegm, and it often builds up in my throat and makes it difficult to breathe. This is really uncomfortable and reduces my quality of life significantly. I have also been having a lot of trouble sleeping because of the phlegm. I'm not sure what to do about this.",3
"thirst level is at a 3 out of 10, she would like something to drink every hour",4
"symptoms, treatment and prognosisA heart attack is a medical emergency that occurs when the blood flow to the heart is blocked. This can happen when a blood clot (thrombus) forms in one of the arteries that supply blood to the heart muscle. The most common symptom of a heart attack is chest pain or discomfort. The pain can be located in the center of the chest, or it can radiate to the left arm, neck, jaw, or back. Other symptoms can include shortness of breath, nausea, sweating, and feeling lightheaded or dizzy. If you experience any of these symptoms, please call 911 immediately.If you are experiencing a heart attack, you will receive treatment in the hospital. Treatment may include medications to dissolve the blood clot, such as aspirin and heparin, and/or angioplasty to open the blocked artery. The longer the blockage persists, the greater the damage to the heart muscle. If you have a heart attack, your prognosis will depend on the extent of the damage to your heart muscle. With proper treatment, many people recover completely.",0
"stateThe patient's chemical burn is currently in a state of healing. The wound has scabbed over and is no longer oozing. There is some mild redness around the area, but it is not significantly swollen. The patient's general condition seems good and they are not experiencing any significant pain.",1
"A patient has injured her ankle and is experiencing swelling, pain and difficulty putting weight on the foot.The ankle is most likely sprained. Treatment includes ice, compression and elevation of the foot. The patient should also rest and avoid putting weight on the ankle.",2
I have a sore throat and I am having trouble swallowing.,3
"My mom feels too hot, she says her skin is on fire.",4
"My aunt is currently convulsing and our family is very worried. She has never had a seizure before, so we are not sure what is happening to her. Her body is shaking and she is making strange noises. We are trying to keep her calm and comfortable, but we don't know what to do to help her.",0
Patient is experiencing chest pain that is described as sharp and severe. It is impacting their ability to breathe and they are in a considerable amount of pain.,1
"There are currently objects lodged in the ear, nose and throat of several patients. In the ear, a small metal object is present in the canal. In the nose, a foreign body is present on the septum. And in the throat, a ball is lodged in the back of the throat.",2
"Coughing is a common symptom of many respiratory diseases, and it can be annoying and uncomfortable. In many cases, coughing can be improved with self-care measures, such as drinking fluids, avoiding exposure to allergens or pollutants, and using a humidifier. If your coughing is severe or persists for more than two weeks, you should see your doctor.",3
"provinceHunger province is a difficult state to be in because it can be so hard to find food. Often times, what little food is available is expensive and not very nutritious. This can make it hard to stay healthy and can lead to problems such as malnutrition.",4
My mother is currently experiencing very heavy bleeding. I don't know how much longer she can last.,0
"I overdosed on heroin today. I took too much and started feeling really weird, like my heart was racing and my breathing was shallow. I started sweating and felt really sick. I thought I was going to die. Eventually I blacked out.",1
".Hi, I'm a nurse and I've been seeing a lot of UTIs in my patients lately. UTIs are infections of the urinary tract, and they can cause a lot of pain and discomfort. The most common symptoms are a strong, persistent urge to urinate, pain and burning when urinating, and feeling like you can't empty your bladder completely. Some people also experience nausea, vomiting, and fever. UTIs can usually be treated with antibiotics, but it's important to get treatment as soon as possible, because they can sometimes lead to more serious infections.",2
"I have a lot of acne on my face. It's mostly on my forehead and chin. It's been going on for a while now and it's really frustrating. I've tried a bunch of different treatments, but none of them seem to work. I just want my skin to be clear again.",3
It sounds like the patient's room is too loud for you. Maybe you can talk to the nurse and see if they can move the patient to a quieter room.,4
"Hello. I'm here to talk about the current state of my severed limbs.To start, my left arm is in significantly worse shape than my right. The skin on my arm is starting to rot, and I can't move my fingers or elbow. My right arm is in better shape, but I can't move my fingers or thumb.My legs are in a bit better shape. I can still move my feet and toes, but the skin is starting to rot as well.Overall, I'm not in a great state. The skin is rotting, I can't move my limbs, and the pain is unbearable. I'm not sure how much longer I can last in this condition.",0
Patient reports that their right shoulder has been popping out of its socket for the past two weeks. They have been managing the condition by keeping the arm immobilized and using ice and NSAIDs as needed. The patient is not in any pain currently and is able to move the shoulder joint without difficulty.,1
"I have a few minor burns on my hands. The skin is a little red and feels a bit tender. The burns aren't too painful, but they do itch a bit. I'm using some antibiotic ointment to help them heal.",2
"My mother has been feeling under the weather lately. She has a mild fever, a runny nose, and a sore throat. She's been taking medication and resting, but she doesn't seem to be getting better.",3
The patient currently has a bedsheet change due to the patient being incontinent and soiling the bedsheet.,4
I am having a heart attack. It feels like a really heavy weight is pressing down on my chest. My heart is racing and I am sweating.,0
I have a current electrical burn. It's a bit painful and itchy. I'm using a lot of antibiotic ointment and keeping the area clean.,1
"Hi, I'm a medical worker. I'm here to talk about a current minor head injury. A current minor head injury is a head injury that is happening now. This can include injuries that are recent, such as from a car accident, or injuries that happened some time ago but are still causing symptoms.Head injuries can cause many different symptoms. Some common symptoms include headache, dizziness, nausea, vomiting, and confusion. Some people may also have problems with their vision, hearing, or balance.If you have a current minor head injury, it is important to get medical help. This is because head injuries can sometimes cause more serious problems, such as bleeding in the brain. The doctors will be able to diagnose the injury and give you the appropriate treatment.",2
"She has been having lower back pain on and off for a little while now. It's not constant, but it's pretty bad when it does flare up. She's been trying to sleep on her side or use a heating pad, but it doesn't seem to help very much.",3
levelPlease describe your patient's current hunger level.My patient is currently hungry.,4
stateThe patient is currently unconscious and is unable to respond to stimuli.,0
The patient is complaining of chest pain that is sharp and stabbing. The pain is worsened by deep breaths and coughing. It is located in the middle of the chest and is not alleviated by rest.,1
", pelvic pain and vaginal dischargeI have been having recurrent urinary tract infections (UTIs) for the past several months. I have also been experiencing pelvic pain and vaginal discharge. I'm not sure if these issues are related or not. I'm scheduled to see my doctor later this week, but I'm curious if you might have any idea what might be going on.",2
"My aunt is currently experiencing diarrhea. Her stool is watery and she has been passing frequent, loose bowel movements. She has also been feeling nauseous and generally ill.",3
I need new bedsheets because I am spilling fluids on my current sheets and they are getting stained and musty. I would like to find a set that is made from a fabric that can resist staining and doesn't need to be washed as often.,4
There was a middle-aged female patient who had a sudden onset of aphasia (inability to speak) and right arm weakness. A CT scan showed that she had a large hemorrhage in her left frontal lobe.,0
patient's chest feels heavy and full.,1
Patient has a current sprain of the left ankle.Patient has swelling and bruising of the ankle joint.Patient has difficulty with weight bearing.Patient reports that the ankle feels unstable.,2
"The patient's acne is currently consisting of red bumps on their forehead and cheeks. The bumps are not very large, but they are noticeable. The patient has tried using over the counter acne products, but the bumps have not gone away.",3
I feel really cold right now.,4
I'm currently experiencing a heart attack. The pain is pretty severe and it's difficult to breathe. The doctors have told me that I'm having a heart attack and that I need to get to the hospital as soon as possible.,0
", the person might say, I have this tightness in my chest and it feels like a pressureChest pain that feels like a pressure is typically caused by angina, which is a type of chest pain that is caused by a lack of blood flow to the heart.",1
"[ edit ]I've had a few urinary tract infections in the past month. The first time, it was really mild, and I just had to take some antibiotics. But the past two times, it's been a lot worse. The pain is really bad, and it's hard to pee. I've had to go to the hospital twice because the pain was so bad.",2
", medications and allergies.I am a 38 year old female and have had a number of infections this year. I have had a sinus infection, a bladder infection and a vaginal yeast infection. I am currently taking antibiotics for the sinus infection. I am allergic to penicillin and sulfa drugs.",3
The patient feels too hot and sweaty.,4
"The patient is currently unable to detect a radial pulse. Although this could be due to a variety of factors, it is important to take measures to ensure that the patient remains stable and does not experience any adverse effects.",0
"I have a lot of pain in my joints, especially my fingers, and they seem to be very swollen. I can't move them very well.",1
"The patient has a current sprain, which is a relatively minor injury to a ligament. This is usually characterized by swelling, bruising, and pain. Treatment involves rest, ice, compression, and elevation (RICE), as well as medications to reduce pain and inflammation. Recovery time depends on the severity of the sprain, but can range from a few days to a few weeks.",2
"Patient has been dealing with acne for a while now. It's mostly on their chin and jawline. The acne is not severe, but it is noticeable.",3
I need new bedsheets because my old ones are stained and torn.,4
My mother is currently experiencing a heart attack. She describes chest pressure and discomfort that radiates to her left arm. She is also having difficulty breathing.,0
levels1. The patient has a minor electrical burn.2. The patient has a moderate electrical burn.3. The patient has a severe electrical burn.,1
"Describing headaches in a patient who has just been rescued from a traumatic event can be difficult, as the individual may be in a state of shock. However, headaches may be one of the first signs that the individual is experiencing a traumatic event-related injury.Some of the potential causes of headaches after a traumatic event include:-Concussion-Posttraumatic stress disorder-Chronic pain-Migraine",2
I have a lot of lower back pain right now. It's been going on for a few weeks and it's really gotten bad lately. The pain is a deep ache that feels like it's right in the middle of my back. It's really uncomfortable and can make it tough to move around. Sometimes the pain is so bad that I can't sleep at night.,3
I need to go to the toilet now.,4
I'm having really bad bleeding right now. It's really soaking through my pads and I'm having to change them every hour. There's also a lot of clots.,0
I can't quite extend my arm all the way or straighten my fingers. I feel a lot of pain when I try to move my arm or hand. It feels like my arm is twisted or my hand is in a weird position.,1
Patient has a moderate ankle sprain with significant swelling and bruising.,2
"The patient's acne is currently moderate in severity. There are a few large, red pimples on the patient's forehead and a few smaller pimples on the patient's cheeks. The patient's skin overall is a bit oily and there is some visible redness.",3
The patient says that they need to go to the bathroom.,4
and difficulty breathingPatient is currently having convulsions and is having difficulty breathing.,0
injuryA patient has a current electrical burn injury. The patient's skin is red and there is a mild amount of swelling. There is no blisters or necrosis present. The patient reports that they were shocked by a wire that was in contact with water.,1
"Workers in emergency rooms and clinics often have to deal with patients who have foreign objects lodged in their ears, noses, or throats. While the objects may vary, there are a few common themes.In the ear, most common objects are small items such as beads, screws, or nails. Sometimes people will try to clean their ears with a q-tip and push the wax too far into the ear canal. This can result in the wax becoming lodged and the person not being able to remove it on their own.In the nose, the most common objects are peanuts, coins, and blades. These objects can often be seen on X-rays, and can be tricky to remove without causing further injuries.In the throat, the most common objects are fish bones, chicken bones, and toothpicks. These objects can often be seen on X-rays, and can be tricky to remove without causing further injuries.",2
I've been having really watery diarrhea for the last few days. It's really uncomfortable and I've been going a lot.,3
We need a clean up crew to come and clean up a mess we made.,4
patient has lost both of their arms at the elbow.,0
"Severe dehydration can cause a patient's blood pressure and heart rate to drop, and can also lead to seizures and kidney failure.",1
Patient has a current left ankle sprain. She has pain and swelling over the medial malleolus and reports that she was stepped on about 1 hour ago.Patient has a current left ankle sprain. She has pain and swelling over the medial malleolus and reports that she was stepped on about 1 hour ago. She is unable to bear weight on the left ankle.,2
The patient has been coughing up a lot of phlegm recently. It is really frustrating because they can't seem to shake it.,3
I need new bedsheets because I'm allergic to the material my current sheets are made out of. I'm also looking for a softer fabric.,4
"The patient has had a few strokes recently and is not doing well. The strokes have left her unable to walk or talk, and she is very weak.",0
"rescue workers encountered a 31-year-old female patient who had sustained a traumatic injury to her left ankle and left knee. The patient was unable to bear weight on her left leg. Her ankle was swollen and her knee was dislocated. The patient was in a great deal of pain.The first step in treating the patient was to reduce the dislocation of her knee. This was accomplished using a knee dislocation reduction kit. After the dislocation was reduced, a knee immobilizer was applied to keep the joint stable.The next step was to treat the ankle injury. The ankle was swollen and there was significant bruising and hemorrhaging. A pressure dressing was applied to the ankle to help stop the bleeding and to reduce the swelling. A split-boot brace was then applied to the ankle to keep it stabilized.",1
"There are many foreign objects that can be found in the ear, nose, and throat. Some of the most common ones are listed below.In the Ear:-Ear wax-Dust-Hairs-Water-Sweat-InsectsIn the Nose:-Dust-Mucus-Blood-InsectsIn the Throat:-Food-Dust-Mucus-Blood-Insects",2
stateShe's really feverish and her skin is really hot to the touch.,3
"I feel too cold all the time. my hands and feet are always cold, and I can never seem to get warm.",4
"symptomsA heart attack occurs when one or more of the heart's arteries become blocked, preventing the flow of blood to the heart. This can cause the heart muscle to become damaged or die. Symptoms of a heart attack may include chest pain, shortness of breath, sweating, and nausea. If you are experiencing any of these symptoms, seek medical help immediately.",0
"Dear Health Care Provider,I have a current electrical burn. The burn is minor, but it still hurts. The burn is on the back of my left hand.",1
"My mom has something stuck in her throat. We've tried poking it out with a chopstick and even using a vacuum cleaner to suck it out, but it's still there. She says it's not painful, but it's really getting on her nerves!",2
"It sounds like your throat is really sore. It hurts to swallow, and it's been difficult to speak.",3
I don't think this is good for your eyes.,4
"The patient has severe burns on their face. The burns are so severe that the patient's skin is charred and blackened. The patient's eyelids and lips have been burned away, and their eyes and nose are severely damaged. The patient's breathing is hampered by the damage to their nose, and they are having trouble speaking because of the damage to their lips.",0
My mom was cooking dinner and she had an electric stove. She was reaching up to the top to get a pot and she got an electric shock. She dropped the pot and started smoking. I called 911 and they came and took her to the hospital. She has a burn on her arm from the electric shock.,1
"I have been having headaches pretty much every day for the past few weeks. They seem to be getting worse and worse. The pain is usually on one side of my head, and it's really severe. I can't seem to get relief no matter what I do.",2
"I have been having a lot of phlegm lately. It's mostly clear, but sometimes has a little bit of yellow in it. It's so much that it's hard to breathe and I end up coughing a lot. Plus, it just feels really gross to have all that mucus in my throat. I'm not sure what to do about it.",3
I feel like I'm constantly shaking and I can't get warm. My skin feels really cold and I just can't seem to get comfortable.,4
"statusHi, we are health workers. We are here to help you. Are you feeling okay?",0
"We are seeing an increase in upper limb fractures, specifically in the forearm and wrist. Patients are presenting with pain and swelling, and X-rays often reveal a fracture. Conservative treatment with a sling and a brace is typically recommended. Surgery may be necessary in some cases to align the bones properly. Recovery time varies depending on the severity of the fracture, but can take several weeks or months.",1
"and how they are treated.A sprain is a type of injury that occurs when ligaments, which connect bones at a joint, are overstretched or torn. Treatment of a sprain typically involves the use of a brace, ice, and compression to reduce swelling and pain.",2
"My sister has a really bad sore throat. It's really bothering her and she can't seem to shake it. She's been trying to drink lots of fluids and gargle with salt water, but it's not getting any better.",3
She said that her patient needs to go to the toilet urgently.,4
"My patient's limbs are currently severed. We are not sure what happened, but we believe that they may have been in a car accident. We are currently doing tests to find out more information.",0
It feels like there's a burning sensation in my chest and it's really hard to breathe.,1
I have a foreign object in my ear. It's a piece of wax that I can feel but I can't get out.I have a foreign object in my nose. I think it's a piece of wax but I'm not sure.I have a foreign object in my throat. I can feel it but I can't get it out.,2
"My patient's acne is currently pretty bad. There are a lot of red, inflamed pimples on her face, and they seem to be really irritated. She's been using a lot of topical treatments, but they're not really helping. Overall, she's really unhappy with her appearance right now, and it's affecting her self-esteem.",3
It sounds like your loved one is in a room that is too bright. This may be causing discomfort and making it difficult for your loved one to get rest. You may want to ask the nursing staff to adjust the light level in the room.,4
".A heart attack is a medical emergency in which the supply of blood to the heart is suddenly blocked. This can happen when a blood clot (thrombus) forms inside an artery that supplies blood to the heart muscle (myocardium). When the artery is blocked, the heart muscle can't get the blood it needs to keep working. This can cause the heart muscle to become damaged and die.Heart attacks are also called acute myocardial infarctions (AMI) or coronary thrombosis.",0
"southbridgefirerescue: The patient is currently dislocated at the hips, knees, and ankles.",1
in triageThe patient has minor burns to their upper extremities.,2
"that radiates down into the left legA 38-year-old female patient is currently experiencing lower back pain that radiates down her left leg. The pain is a 5 on a scale of 1 to 10, with 10 being the most severe. The pain is also intermittent, and the patient experiences relief after taking medication or lying down. The patient has not experienced any similar pain in the past.",3
The patient's room is too bright.,4
"There are generally two types of strokes: ischemic and hemorrhagic. An ischemic stroke is caused by a blockage in an artery, which restricts blood flow to the brain. A hemorrhagic stroke is caused by a bleed in the brain.Both types of strokes can cause serious damage to the brain, and early diagnosis and treatment is essential for the best possible outcome. Some of the symptoms of a stroke can include:• Sudden numbness or weakness on one side of the body• Sudden confusion or difficulty speaking• Sudden difficulty seeing in one or both eyes• Sudden difficulty walking, dizziness, or loss of balance• Sudden severe headache",0
I have a chemical burn on my hand. The chemical is really strong and it hurts a lot.,1
The patient's minor burns are healing well.,2
The patient is currently infected with a urinary tract infection and a sinus infection.,3
The patient's room is too loud. It's difficult to get any rest.,4
and multiple injuriesThis patient is suffering from heavy bleeding and multiple injuries.,0
The patient describes feeling very thirsty and having a dry mouth. Her skin is dry and she feels lightheaded and weak. She has lost a lot of weight and her eyes look sunken in.,1
".-A throbbing sensation in the temples-Sensation of pressure in the forehead-Sharp, stabbing pain in the temples-Pain that worsens with activity-Pain that is worsened by bright lights or noise-Pressing, tightening sensation in the forehead-pain that migrates from the forehead to the back of the head",2
stateMy husband seems to have a fever. I checked it and it was about 102 degrees Fahrenheit. He doesn't have much energy and is just lying in bed.,3
I feel absolutely boiling right now. It's really uncomfortable and I can't seem to get cool.,4
I'm experiencing really heavy bleeding right now. It's coming out in clots and it's just really intense. I'm kinda scared.,0
"status and providing instructionsIf the patient has an electrical burn, they will likely have some redness and swelling around the area. blisters may also form. The patient should keep the area clean and dry, and follow the instructions of their health care provider.",1
"I've been having these really bad headaches for the last few weeks. I usually get a migraine about once a month, but these headaches are different. They're a lot more intense and they're not going away no matter what I do.",2
My patient has a sinus infection and a urinary tract infection.,3
levelHe's not really that thirsty right now.,4
My mother is currently experiencing a heart attack. She says that her chest feels tight and that it's hard for her to breathe. She's also experiencing a lot of pain in her left arm.,0
"My grandmother has been having some joint problems lately. She's been having a lot of trouble with her hips and knees, and it's been hard for her to move around. She's been going to the doctor to try to figure out what's going on, and they told her that she has a joint disorder that is causing her joints to dislocate. She's been using a lot of crutches to help her get around, but it's been really hard for her.",1
"The patient has been bitten or stung by an insect or animal and is currently experiencing a rash, swelling, or pain.",2
"I have a lot of acne on my forehead, chin, and cheeks. I've tried different cleansers, moisturizers, and acne treatments, but nothing seems to help. My acne is pretty red and inflamed, and it hurts to touch.",3
"The patient says that she has to go to the bathroom, and she is getting up from the bed to go there.",4
", neck and chestmy aunt is in the hospital she got burned on her face, neck and chest she is in a lot of pain",0
Patient 1Patient X is a 68-year-old female who fell and broke her left ankle. She was transported to the emergency room and had surgery to repair the fracture. She is now wearing a cast and is expected to make a full recovery.Patient 2Patient Y is a 34-year-old female who fell and broke her right ankle. She was transported to the emergency room and had surgery to repair the fracture. She is now wearing a cast and is expected to make a full recovery.Patient 3Patient Z is a 38-year-old male who fell and broke his left ankle. He was transported to the emergency room and had surgery to repair the fracture. He is now wearing a cast and is expected to make a full recovery.,1
The patient has had a few insect stings recently but does not seem to be bothered by them. The patient has also been bitten by a dog but does not have any visible signs of infection.,2
My patient's acne is moderately severe. She has a lot of blackheads and whiteheads on her nose and cheeks. Her skin is also quite red and inflamed.,3
"My nephew is currently struggling with a severe case of pneumonia. He is in the hospital and on antibiotics, but I'm worried that he may not get better. He is having a lot of trouble breathing and is very weak.",4
The patient is currently short of breath and having difficulty breathing.,0
"to legI have a chemical burn on my leg. It's really painful and it's been blistering since it happened. The skin is red, dry, and cracked.",1
There is a large black widow spider crawling up the wall.I was just bitten by a dog.,2
"My husband has been experiencing some lower back pain recently. He said it doesn't really hurt when he moves around, but it's pretty sore when he tries to sleep on his back. He's been taking ibuprofen to help with the pain.",3
I feel very hungry right now. My stomach is growling and I feel like I could eat anything.,4
"as “off the scale”A patient who is currently experiencing shortness of breath to the point where they are off the scale is in significant danger and requires immediate medical attention. If you are a medical professional working with this patient, it is important to communicate their condition to others so that they can provide the appropriate level of care.",0
"conditionThe patient is currently overdosing on opioids. Their breathing is very slow and shallow, and they are obviously unresponsive.",1
"I've been having urinary tract infections (UTIs) a lot lately. My urine always smells bad and is cloudy, and I've been feeling a lot of pain and pressure in my bladder. It's really uncomfortable, and I'm sick of having to deal with this.",2
"I have been coughing up a lot of phlegm lately. It's usually thick and clear, but sometimes it's more yellow or green. I'm feeling really congested and it's hard to breathe.",3
);- I need to use the toilet.,4
