text,label
levelThe patient is thirstier than usual.,4
Patient is experiencing shortness of breath. This is likely due to the patient's current condition and/or the inhalation of smoke or other hazardous materials.,0
"The patient has chest pain that is sharp and intermittent. It comes on suddenly and feels like a sharp knife stabbing them in the chest. The pain is worse when they breathe in, and it lasts for a few seconds before going away.",1
"I've been bleeding a little bit more than usual over the past few days. It's just a light spotting, but it's been consistent. I'm not sure why it's happening, but I'm a little worried.",2
"My mother has a sore throat. It's been going on for a few days now and it's really starting to bother her. She says it's a bit painful to swallow and her throat is a bit swollen. She's been trying to drink lots of fluids and gargle with salt water, but it doesn't seem to be helping.",3
My mother needs to go to the toilet urgently.,4
The patient's respiratory rate is high and she is complaining of shortness of breath. She is appearing to struggle to breathe and is slightly cyanotic.,0
"There are three types of limb fractures:1. Closed fracture: This is the most common type of fracture. In a closed fracture, the bone does not break the skin. A closed fracture may cause swelling, pain, and stiffness.2. Open fracture: This is a fracture in which the bone breaks the skin. Open fractures are more serious than closed fractures because they are more likely to become infected.3. Compound fracture: This is a fracture in which both the bone and the skin are broken. Compound fractures are the most serious type of fracture.",1
asjust a little bit of a burn.,2
"I was just at my mom's house and she said she's been having a really sore throat for a few days now. She says it's really painful to swallow anything, especially water. She's been taking ibuprofen and throat lozenges, but nothing seems to be helping.",3
"The patient currently needs new bedsheets because they have been stained with blood and other bodily fluids. In addition, the patient's current sheets are not very clean and may be harboring bacteria and other pathogens. Replacement of the sheets will help to ensure the patient's safety and hygiene.",4
"I am experiencing chest pain and pressure, fatigue, and shortness of breath.",0
injuries.A patient arrives in the emergency room after being injured by an electrical shock. The patient has a burn on their hand and forearm.The patient's burns are treated with wound cleaning and ointment. A bandage is placed over the wound to protect it.,1
":I have a few minor burns on my arm. The pain isn't too bad, but it's been a little difficult to move my arm since the accident happened. The burns are a light brown color and they don't seem to be too deep.",2
"Hello,I am a 31-year-old female who has been coughing a lot for the past few weeks. The cough is productive and sometimes accompanied by chest and/or abdominal pain. It is worse in the morning and evening, and I have also developed a hoarse voice. My doctor prescribed me an antibiotic, but it doesn't seem to be helping. I'm not sure what else I can do to stop coughing.",3
My mother needs to go to the bathroom immediately.,4
"Hello! I am a doctor currently working in an emergency room. Recently we had a patient who had their arms severed just below the shoulder. Below is a description of the current state of the patient's limbs.The patient's arms are both currently disconnected from their body. Both arms are missing the majority of their muscle, bone, and tissue. The patient is currently in a great deal of pain and is on a substantial amount of pain medication.The patient's arms are not currently viable and will not be able to be surgically reconnected. The patient has been informed of this and is currently preparing for life without their limbs.",0
situationMy loved one is currently experiencing an overdose. They are unresponsive and not breathing.,1
"I hit my head on the ground when I fell. It doesn't really hurt, but it's been a little bit tough to think straight since then. There's a little bit of swelling, but I don't think it's anything serious. I just don't really feel like myself since the fall.",2
"nessHey there,I've been feeling really feverish lately, with a temperature of around 37 degrees Celsius. My body is really aching all over, and I've been having trouble sleeping. What could be causing this, and what can I do to make myself feel better?",3
I can't stand it. The light is so bright and it's hurting my eyes.,4
The patient is currently experiencing a stroke. Rescue workers are providing immediate care to try to minimize the damage to the brain.,0
"Rheumatoid arthritis is a long-term autoimmune disease that causes inflammation of the joints and surrounding tissue. It can damage the cartilage and bone within the joint, leading to pain, swelling, and stiffness. Early diagnosis and treatment is key to reducing the impact of the disease.A patient with rheumatoid arthritis may experience a variety of symptoms, including:joint pain and swellingstiffness, especially in the morningloss of joint range of motionwarm, red, and swollen jointsfatiguemalaiseweight lossMost joints affected by rheumatoid arthritis are those in the hands and feet, but the disease can also affect other parts of the body, such as the neck, hips, and shoulders.If you are a healthcare worker caring for a patient with rheumatoid arthritis, it is important to understand the various ways that the disease can affect the joints. You should also be aware of how to safely and effectively help the patient maintain their range of motion and reduce pain.Some tips to keep in mind:Be sure to ask the patient about their symptoms and how the disease is affecting their daily life. This will",1
"There are currently no foreign objects in my ear, nose or throat.",2
"My aunt has been having watery diarrhea for about a week now. She says it's really uncomfortable and is starting to worry that she might have something serious. She's been going to the bathroom a lot, and the diarrhea is really liquidy. She's been trying to drink fluids and eat bland foods, but it's been hard because she doesn't feel very hungry.",3
My mother-in-law says she is feeling too hot and is sweating a lot.,4
"My father has had a few strokes recently. The first one happened about a month ago. He was hospitalized for a few days and then he went home. He seemed to be doing better, but then a few weeks later he had another stroke. This one was a lot more serious and he was hospitalized again. He's been in the hospital for about a week now and it doesn't seem like he's getting any better.",0
"A current electrical burn is a type of burn that is caused by electrical current. The current can be either direct or alternating. Direct current (DC) is a steady flow of electricity, while alternating current (AC) is a flow that changes direction periodically. Most common household current in the U.S. is AC.A current electrical burn can cause serious damage to the body. It can heat skin and underlying tissue to extremely high temperatures, causing severe burns. The current can also cause heart problems, spasms of the muscles, and even death.",1
and shortness of breathThis patient is currently experiencing minor bleeding and shortness of breath.,2
"that has not improvedSince I've been on this antibiotic my diarrhea has not improved at all. I'm really starting to feel desperate because it's been going on for over a week now. I've tried over the counter remedies and even probiotics, but nothing has worked. The loose, watery stools are really starting to take a toll on me both physically and emotionally. I'm miserable and I can't figure out what to do.",3
"Hi! I'm currently in a room that is too bright. It's making it really difficult to focus on anything. I'm having a hard time reading, using the computer, or even talking to people. Can you do something to make the light level more comfortable please?",4
"Hello, I'm a medical worker. Today, I saw a patient who was having convulsions.The patient was having uncontrolled convulsions, and their body was shaking violently. They were also making loud, animal-like noises. It was a very frightening sight.",0
A patient who is severely dehydrated may be lethargic and have a rapid heart rate. They may also have a dry mouth and be unable to produce tears.,1
"and fracturesThere are currently a number of people with sprains and fractures who are being attended to by the rescue workers. For sprains, the most common injury is a ligament sprain, which is a stretch or tear of one or more ligaments in the ankle. Symptoms typically include pain, swelling, and bruising. For fractures, the most common type is a broken bone, which can cause pain, swelling, bruising, and loss of function. Other types of fractures include hairline fractures, which are very thin and may not be visibly detectable, and compound fractures, which occur when the bone breaks and the fragments pierce through the skin.",2
My mother has been coughing a lot lately. I think it's because of the cold weather.,3
".hello, we are in need of someone to come and help us clean up. we have a lot of garbage and debris that needs to be disposed of.",4
"There was so much blood on the bed and on the floor that you couldn't see the patient's skin.The patient's clothes were saturated with blood, and there was a large pool of blood on the floor.The patient was actively hemorrhaging and there was blood everywhere.",0
"Patient is currently experiencing chest pain that is worsened by exertion. The pain is located in the left chest area and is described as a sharp, stabbing sensation. The patient also reports having a mild fever and feeling generally fatigued.",1
"Hi there! My name is X and I'm a rescue worker. I've been stung or bitten many times by different insects and animals.The most common thing that I'm stung or bitten by are bees and yellow jackets. When I get stung, it feels like there's a burning sensation and then later on, it itches. The best way to relieve the itch is to put ice on it.With animal bites, I usually just disinfect it with hydrogen peroxide and then put a bandage on it.",2
"The patient's current sore throat is most likely the result of a viral infection. The sore throat may be accompanied by other symptoms such as a fever, a runny nose, and a cough. Treatment for a viral sore throat usually includes plenty of rest, fluids, and over-the-counter medications such as ibuprofen or acetaminophen to help relieve pain and fever. In some cases, antibiotics may be prescribed if the infection is caused by a bacterial infection.",3
I feel like I need to go to the toilet.,4
Person is currently having a seizure. They are shaking uncontrollably and their eyes are rolling back in their head.,0
I'm feeling a burning sensation on my skin. The area is red and inflamed.,1
"The patient is a 38-year-old female who experienced a minor head injury. According to the medical workers, she was hit in the head with a golf ball. She is currently complaining of some dizziness and nausea. Apart from that, she appears to be in good condition.",2
"relief measuresSome people with constipation use laxatives, stool softeners, enemas, or other measures to relieve their constipation.",3
"I am in desperate need of a clean up because my apartment is currently a mess. There are dishes in the sink, clothes on the floor, and dust everywhere. I would really appreciate if someone could come and help me clean up.",4
I am having a heart attack. My chest hurts and I am having difficulty breathing.,0
", previous limb injuries, and orthopedic surgeries.The patient has a current fracture of the left ankle. The patient has a previous fracture of the right ankle. The patient has a previous fracture of the left humerus. The patient has a previous fracture of the right humerus. The patient has a previous fracture of the left femur. The patient has a previous fracture of the right femur. The patient has a previous fracture of the left tibia. The patient has a previous fracture of the right tibia. The patient has a previous fracture of the left clavicle. The patient has a previous fracture of the right clavicle. The patient has a previous fracture of the lumbar spine. The patient has a previous fracture of the cervical spine. The patient has a previous surgery of the left ankle. The patient has a previous surgery of the right ankle. The patient has a previous surgery of the left humerus. The patient has a previous surgery of the right humerus. The patient has a previous surgery of the left femur. The patient has a previous surgery of the right femur. The patient has a previous surgery of the left tibia. The patient has a previous surgery of the right tibia.",1
"A 43-year-old female patient presents with a current minor head injury. She reports that she was playing soccer when she was kicked in the head and has since been feeling lightheaded and a bit unsteady on her feet. She has no other symptoms.On physical examination, the patient is alert and oriented with normal vital signs. She has a small bump on her forehead and reports mild diffuse headache. She has normal neurologic examination.Based on the patient's presentation, it is likely that she has a minor head injury. The patient should be monitored for any worsening of symptoms, and if necessary, she should be referred to a neurologist for further evaluation.",2
"Hi! I've been having really bad constipation for about two weeks now. It's really frustrating because nothing seems to help. I've been trying to go every day, but I only manage to go once or twice a week. I'm eating a lot of fiber and drinking a lot of water, but it's not helping. I'm also taking over-the-counter laxatives, but they're not working either. The pain and pressure in my abdomen is really bad, and I'm really uncomfortable.",3
The patient seems to be feeling cold lately. This might be due to the weather or a health condition.,4
"My loved one is currently experiencing convulsions. She seems to be having trouble breathing and is extremely pale. Her body is shaking violently and she is making loud, gasping noises.",0
Your patient is currently experiencing chest pain. The pain is sharp and located in the center of the chest. It is worsened by breathing in and is relieved by leaning forward. The patient's current symptoms are concerning for a heart attack.,1
"Right now I have three small burns on my arm from boiling water. They don't hurt that much, but they're a bit red and swollen. I'm going to put some ice on them and see if that helps.",2
"My mother has been coughing a lot lately. It's been especially bad in the morning, and it's been hard for her to catch her breath. She's been coughing up phlegm, and it's been difficult for her to sleep.",3
"My patient seems to be feeling cold all the time. Her hands and feet are always chilly, and she always has a blanket on.",4
The patient's radial pulse is currently absent.,0
"I am currently experiencing a electrical burn. The pain is sharp and I feel like my skin is on fire. The area is red, swollen and there is a lot of heat coming from the wound.",1
"Foreign objects such as insects, food debris and small toys can often be found in the ears, nose and throat of patients. In most cases, these objects are harmless and can be removed without complication. However, in some cases, a foreign object can cause a blockage or infection. If you are a healthcare worker who is responsible for caring for patients with foreign objects in their ears, nose or throat, it is important to be aware of the signs and symptoms of a complication.Some common signs and symptoms of a foreign object complication in the ear include:paindischargerednesswarmthSome common signs and symptoms of a foreign object complication in the nose include:nasal congestiondischargerunny nosesinus painSome common signs and symptoms of a foreign object complication in the throat include:throat paindifficulty swallowingdroolingchokingIf you notice any of these signs and symptoms in a patient who has a foreign object in their ear, nose or throat, it is important to seek medical help immediately.",2
I have a sore throat. It feels like something is stuck in it. It hurts to swallow. The lymph nodes in my neck are swollen.,3
"stateShe says she is a little hungry, but nothing that a snack can't fix.",4
Description of a patient who is currently unconscious:The patient is currently unconscious and unresponsive. She is not breathing and has no pulse. She is very pale and her skin is cold to the touch.,0
A 34-year-old patient comes into the clinic with a burn on his arm. The burn is from an electrical injury and is 3 inches by 5 inches in size. The patient says that he was shocked by a piece of equipment he was working with. The burn is very red and blistering is present.The patient is in a lot of pain and is given prescription pain medication. The burn is cleaned with soap and water and a sterile adhesive bandage is applied. The patient is instructed to keep the wound clean and dry and to return to the clinic if the pain increases or the wound becomes infected.,1
"(UTIs), including symptoms, possible causes, and treatmentA UTI is a bacterial infection that can occur in any part of the urinary tract, including the bladder, kidneys, and urethra. Symptoms of a UTI can vary, but may include a burning sensation when urinating, frequent and urgent urination, pain in the lower abdomen or back, and cloudy or bloody urine. UTIs are often caused by bacteria that enter the urinary tract through the urethra and travel up to the bladder. They can also be caused by bacteria that move from the rectum to the urethra. UTIs can be treated with antibiotics, but it is important to diagnosis and treat them early to prevent the infection from spreading to the kidneys.",2
I have been feeling sick for a few days now. I have a fever and a headache. I think I might have the flu.,3
I'm sorry to hear that your room is too loud. Can you tell me more about what is happening?,4
rescue workers describing patient current heavy bleedingfemale: The patient's blood pressure is dropping and they're bleeding quite heavily.,0
"The patient overdosed on opioids, and is currently unresponsive.",1
In my patient's left ear there is a small piece of wood.In my patient's right ear there is a small piece of metal.In my patient's right nose there is a small piece of bone.In my patient's throat there is a small piece of metal.,2
"Hi, my throat has been hurting for about four days now. It's not a severe pain, but it's definitely noticeable and uncomfortable. The pain is mainly in the back of my throat, and it's a bit difficult to swallow. I've also been feeling a bit feverish, and my throat has been a bit red and inflamed. I haven't had any other symptoms, such as a cough or runny nose. I've been drinking a lot of water and sucking on throat lozenges, but the pain doesn't seem to be going away.",3
There isn't enough light in the room.,4
", neck and chestThe patient has severe burns on their face, neck and chest. The burns are very red and appear to be very painful. The patient is having difficulty breathing and is in a great deal of pain.",0
I had an electrical burn from a current that went through my arm. It felt like I was being shocked and my arm started hurting really bad. I started sweating and had a racing heart. The pain got worse and worse until I finally passed out from the pain.,1
"and strainsMy mother has been having a lot of sprains and strains lately. She's been going to the doctor a lot because of it, and they can't seem to find anything wrong. I think it's because she's been overdoing it a bit. She's always been active, so it's hard for her to stop, but I think she needs to take it easy for a while.",2
She has been having diarrhea for a few days now. She says it's really bad and she has been having to go a lot.,3
I am currently in need of painkillers. I was in a car accident and my back is killing me.,4
".Currently, the patient is experiencing heavy bleeding. We are doing our best to stop the bleeding and keep the patient stable.",0
"injuries to their skin, eyes, and respiratory systemsPatient's skin is red and blistered. Eyes are red and watering. Respiratory system is irritated.",1
A patient currently has a bee sting.A patient currently has a wasp sting.A patient currently has a hornet sting.A patient currently has a fire ant sting.A patient currently has a spider bite.A patient currently has a snake bite.,2
"There can be many causes of coughing too much, so it is important to obtain a full medical history and physical exam to determine the underlying cause. Coughing can be a symptom of many respiratory illnesses, such as bronchitis, pneumonia, or even asthma. It can also be a sign of a heart problem, such as congestive heart failure. Other causes of excessive coughing can include chronic sinus infections, GERD, or smoking. If the cause of the cough is not readily apparent, then additional tests may be necessary to determine the underlying problem.",3
The patient currently needs new bedsheets because the old sheets are stained and the patient is allergic to the fabric.,4
The patient is having a convulsion. She is shaking and her eyes are rolling back in her head.,0
"The patient is currently suffering from an electrical burn. This is a type of burn that is caused by electrical current passing through the body. The extent of the injury will depend on the amount of current that passes through the body and the length of time that it is left on the skin. The patient may experience pain, swelling, and blisters on the skin. In some cases, the patient may also experience muscle spasms, heart problems, or seizures.",1
"My mom has been stung by a bee twice in the past month. The first time it happened, she was outside gardening and got stung on her hand. She had a pretty bad reaction with swelling and redness, so she went to the doctor and they gave her a cortisone shot. The second time she was stung, it was on her foot and she didn't have as bad of a reaction.My dad was bit by a dog a few years ago. He had to get stitches, and the wound got infected. He also had to take antibiotics.",2
nessI woke up this morning feeling feverish and generally unwell. My fever is around 38 degrees Celsius and my body feels achy and tired. I don't think I'm up for work today.,3
because of vandalismI need someone to come clean up the graffiti on the walls.,4
"and an increase in frequency over the past week.The patient reports that they are currently having two or three convulsions per day, which is a significant increase from the one or two convulsions per week that they were having previously. The patient is worried that their convulsions may be getting worse and wants to know what could be causing this increase in frequency.There are a number of potential causes for an increase in the frequency of convulsions, including:· A change in medication· A new or worsening medical condition· A recent injury or head trauma· Low blood sugar or dehydration· A reaction to a particular food or drinkIf the patient's convulsions are increasing in frequency, it is important to see a doctor to determine the cause and receive appropriate treatment.",0
"Chest pain is a common symptom that can have many different causes. The most common type of chest pain is called angina. Angina is caused by a reduced blood flow to the heart muscle. Other causes of chest pain include heart attacks, heart failure, and Pulmonary embolism.The most common symptom of angina is chest pain that occurs with activity and goes away with rest. The pain may be sharp or achy and may feel like it's in the chest or the upper abdomen. You may also have shortness of breath, Sweating, and feeling lightheaded or dizzy.If you have chest pain, it's important to see your doctor to find out the cause.",1
"There have been some reports from rescue workers that the patients they are treating are experiencing headaches. It is not clear at this time what is causing the headaches, but further information will be forthcoming as the situation develops.",2
stateShe's been feeling feverish for a few days now and her temperature is up to 101 degrees. She says she's really uncomfortable and just wants to sleep all the time.,3
"My mother is currently in need of her prescription medication. She is on a number of different medications for a variety of different health conditions, and without them she would be in a lot of pain and discomfort. The prescription medications help to keep her symptoms under control and allow her to live a relatively normal life.",4
"The patient's face is severely burned, and the skin is red, irritated, and inflamed. The patient may experience significant pain, and the burns may require intensive treatment.",0
"risk behaviorsMy friend and I were talking about our addiction and how we can't stop using. We were also discussing how we can't seem to stay away from drugs no matter how much we try. Then we both took some pills. We were both really high and I started to feel really sick. My friend told me to take some heroin to make me feel better. I didn't want to, but I did it because I didn't want to disappoint my friend.",1
"I was boiling water on the stove when I turned around to answer the phone and forgot about the pot. By the time I turned back around, the pot had boiled dry and the water was all over the stove. I reached over to try and turn off the flames, and my hand slipped and I grabbed the pot. I burned my hand pretty badly.",2
"My patient's acne is currently mild-to-moderate in severity. We are using topical medications and antibiotics to help clear the acne. Overall, the patient is doing well and the acne is slowly improving.",3
"It sounds like your loved one is experiencing heat illness. Symptoms may include sweating, dizziness, headache, nausea, and vomiting. If your loved one has any of these symptoms, it is important to cool them down as quickly as possible. Have them drink fluids, and if possible, move them to a cool place. If the symptoms worsen, call 911.",4
")We are currently caring for a patient with three severed limbs. One limb is above the elbow, one is below the elbow, and one is missing altogether. We are doing our best to provide the patient with the best possible care and treatment.",0
"victimsMale patient, age unknown:We're dealing with a chemical burn patient. He was exposed to an unknown chemical. We're not sure of the extent of the burn at this point.We're currently irrigating the wound and assessing the damage. He's in a great deal of pain, and we're doing our best to keep him comfortable.We'll continue to monitor him and treat the injury as best we can. We're hoping for the best outcome, but we just don't know at this point.",1
"A urinary tract infection (UTI) is an infection that affects any part of the urinary tract. The most common type of UTI is a lower urinary tract infection (LUTI), which is an infection of the bladder and urethra. Upper urinary tract infections (UUTIs) are less common, and affect the kidneys and ureters.UTIs are caused by bacteria that enter the urinary tract through the urethra and travel up to the bladder. UTIs are more common in women than in men, because the female urethra is shorter and closer to the anus, where bacteria can thrive.UTIs can cause a wide range of symptoms, including pain or burning when urinating, a need to urinate more often than usual, pain in the lower abdomen, bloody or cloudy urine, and strong-smelling urine.Most UTIs can be treated with antibiotics. If a UTI is not treated, it can spread to the kidneys and cause a more serious infection.",2
"Hi, I'm having a really sore throat right now. It hurts to talk, and it's been really difficult to sleep because it's so uncomfortable. The pain is mostly on the right side of my throat, and my neck feels a little stiff too. My fever's been around 100 degrees for a few days now, so I'm guessing that's why it's been so sore. I've been trying to drink lots of fluids and gargle with warm salt water, but it doesn't seem to be helping a whole lot. Do you have any other suggestions?",3
The patient needs to continue taking medication to control blood pressure and prevent heart attack and stroke.,4
What state is the person in?The person is in a state of unconsciousness.,0
"injuriesA patient has suffered electrical burn injuries to their chest, arms and hands. The burns are believed to be caused by an electrical current passing through the patient's body.The patient's injuries are extensive and will require extensive treatment. The patient is currently undergoing treatment in the emergency room and is in a critical condition.",1
"My father was cleaning the garage when he hit his head on a shelf. He has a small bump and some bruising on his forehead. He seems to be okay, but he's a little unsteady on his feet.",2
", allergiesI have a sinus infection and a cold. I'm allergic to penicillin.",3
There is something wrong with the light in my room. It's really dark and I can't see anything.,4
"Rescue workers are describing the current state of the limbs of the patients that they are working on. Some patients have had their limbs completely severed, while others have had major lacerations.",0
", before and after reductionPre reduction:The patient has severe dislocation of their left hip and left knee. The patient is unable to bear weight on the left leg and has difficulty moving the joint.After reduction:The patient has reduced their left hip and left knee dislocation. The patient is now able to bear weight on the left leg and is able to move the joint without difficulty.",1
"My grandma has some minor burns on her arm from when she grabbed a pan that was too hot. They're not too bad, but they're bothering her a bit.",2
I have a lot of phlegm in my throat and it is making it difficult to breathe. I also have a cough and a fever.,3
"Right now, I feel really hot. It's uncomfortable and I can't seem to cool down.",4
"Current stroke is an inadequate term to describe the neurological deficits a person experiences as a result of a stroke. Stroke is a cerebrovascular accident, or CVA, that affects the blood supply to the brain. When blood flow is interrupted or stopped, brain cells start to die. The longer the interruption persists, the greater the damage to the brain.There are many different types of strokes, and each person experiences a different combination of symptoms. A person's symptoms depend on the part of the brain that is injured. Some common symptoms of stroke include:Weakness or paralysis on one side of the bodyNumbness or tingling on one side of the bodyConfusionDifficulty speaking or understanding speech difficulty walkingvision problemsWhen a person experiences a stroke, it is important to seek medical help as soon as possible. The earlier the person receives treatment, the better the chances for a good outcome.",0
Her chest hurts terribly and it's hard to breathe.,1
"and treatmentsPatient X is experiencing headaches. The headaches are described as a throbbing sensation that begins in the temples and spreads throughout the head. The headaches are also accompanied by nausea and vomiting. The patient has been treated with over-the-counter medications, such as ibuprofen and acetaminophen, but the headaches continue. The patient is also taking prescription medications for the headaches, but the headaches remain.",2
"The patient has been having a lot of infections lately. They've had a sinus infection, a urinary tract infection, and a strep throat.",3
She says she's hot and her skin feels really hot to the touch.,4
The patient does not have a radial pulse.,0
"My uncle is currently in the hospital with an electrical burn. We're not sure how it happened, but he was apparently shocked by an electric current. The doctors say that it's a fairly serious injury, and he's going to need surgery to treat it. He's in a lot of pain, and we're all just hoping that he makes a full recovery.",1
The patient is complaining of a headache. It is likely that the patient's headache is related to the current incident.,2
"I am having a lot of trouble going to the bathroom. It's been more than three days since I've had a bowel movement. When I do try to go, it's really painful and I only pass a little bit of stool. I'm also feeling really bloated and uncomfortable.",3
I feel a strong thirst that doesn't seem to be going away no matter how much I drink.,4
and difficulty breathingRescue workers are describing the patient as currently having convulsions and difficulty breathing.,0
"statusThe patient is currently suffering from severe dehydration and is in need of immediate medical attention. She has a rapid heart rate, is feeling dizzy and lightheaded, and is experiencing difficulty breathing. In addition, her skin is dry and hot to the touch, and she is unable to produce any tears.",1
"Patient: I've been having these really bad headaches for about a week now. They come on suddenly and are really intense. I've tried taking ibuprofen and Tylenol, but they don't seem to help at all.Doctor: Are the headaches constant, or do they come and go?Patient: They come and go, but they're always really bad when they do.Doctor: Are you having any other symptoms, like nausea or vomiting?Patient: Yes, I've been having a lot of nausea and I've been feeling really weak and tired.Doctor: It sounds like you may be having a migraine. Have you ever had one before?Patient: Yes, I've had migraines before, but not this bad.Doctor: It's possible that you may be experiencing a migraine with aura. I would recommend that you take some over-the-counter migraine medication and see if that helps. If it doesn't, then I may prescribe you some stronger medication.",2
"My mom's throat has been hurting for the past few days. She has a fever, and she says that it hurts to swallow. She's been taking ibuprofen for the pain, but it doesn't seem to be helping.",3
My patient is currently requiring assistance with getting cleaned up. They are unable to leave the bed to use the restroom or bathe themselves and need help cleaning up any messes that may occur.,4
", body, armsThe patient's body is covered in severe burns. The most notable are the burns on the patient's face which are so severe that the patient's skin is charred and the underlying tissue is visible. The patient also has extensive burns on their arms and body.",0
"therapyChemical burn therapy is currently being used to help heal the patient's chemical burn wound. The wound is being treated with a topical ointment and a saline solution, which are both helping to reduce inflammation and accelerate the healing process. The patient is also being given pain medication to help ease any discomfort.",1
"I have been having a lot of headaches lately. They come on suddenly and are pretty intense. I have tried over the counter medications, but they don't seem to help.",2
The patient has a sinus infection and a urinary tract infection.,3
It may be hard to see things in your patient's room if it is too dark. You may want to increase the light levels in the room.,4
from the mouthThe patient is bleeding from their mouth and it is really heavy.,0
"My mother is currently experiencing chest pain. It's been happening for about a week now, and it seems to get worse each day. The pain is located in the middle of her chest, and it's really intense. She's also been having trouble breathing, and she's been feeling really tired and weak.",1
"A burn is a type of injury to the body caused by heat, electricity, chemicals, sunlight, or radiation. Burns can cause different levels of damage, from first-degree burns that cause discomfort and redness to third-degree burns that may require surgical treatment.Patients with minor burns should keep the area clean and dry. Application of a cool, damp cloth may provide relief. Ibuprofen or acetaminophen can be used to help relieve pain. If the burn blisters, do not break the blisters. Seek medical attention if the burn does not heal within a few days or if the burn is on the face, hands, feet, or genitals.",2
My current acne is really mild. I have a few pimples here and there on my face but nothing major. I'm using a topical acne cream and it seems to be helping.,3
The patient needs help cleaning up their bathroom and bedroom.,4
and uterine massageThere is current heavy bleeding and uterine massage is required to control it.,0
"I have a current electrical burn. I was touching an energized wire and got shocked. It's not a bad shock, but it did cause a burn. The burn is small, but it's definitely there. It's just a matter of treating it and letting it heal.",1
"The patient is currently experiencing some minor burns on their skin. The burns are not too serious, but they do need some attention. The patient's family is giving them the necessary care and support they need at this time.",2
productionThe patient is producing a lot of phlegm and it is difficult to clear. This is making it difficult for them to breathe and causing them to feel congested.,3
Your patient's current room may be too loud for them. You may want to ask the nurses if they can adjust the noise level.,4
"I'm having a lot of trouble catching my breath. It feels like there's a weight on my chest, and it's hard to take in a full breath. Every breath feels like it's taking a lot of effort.",0
Patient is experiencing chest pain that is worse with deep breaths and relieved with over-the-counter medication.,1
"I am currently experiencing light bleeding. It's not too bad, but it's enough to make me feel a little bit uneasy. It's happening pretty consistently, so I'm pretty sure it's not just a one-time thing. I'm going to keep an eye on it and see if it gets worse, but I wanted to ask a doctor just to be sure.",2
stateShe is really hot and sweaty.,3
The patient needs to go to the toilet urgently.,4
statusHe is unconscious and unresponsive.,0
statusUnresponsive and not breathing.,1
episodes1. She's bleeding from her nose a little bit.2. He's bleeding from his gums.3. She's bleeding from a small cut on her finger.4. He's bleeding from a small cut on his arm.,2
"The patient has been coughing a lot lately. It's been difficult to sleep because of the noise, and it's been hard to breathe because of the congestion.",3
"I feel like I'm always cold. My hands and feet are always cold and I can never seem to get warm. I wear a lot of layers, but it's not really helping.",4
"After successfully resuscitating a patient, emergency workers will often provide a detailed account of the patient's current condition. This may include information on the patient's level of consciousness, breathing, and heart rate.The patient is currently unconscious and not responding to stimuli. The patient's breathing is shallow and irregular, and the patient's heart rate is very slow.",0
The patient is having chest pain that is worse with activity and relieved with rest. The pain is located in the center of the chest and is a pressure-like sensation.,1
"(UTIs)Atypical urinary tract infection: This is a UTI that does not fit the typical pattern. It may be caused by a different type of bacteria, or it may not respond to the usual antibiotics.Complicated urinary tract infection: This is a UTI that occurs in people who have certain risk factors, such as a weakened immune system or a urinary tract obstruction. Complicated UTIs can be more difficult to treat and may require more expensive or specialty antibiotics.E. coli urinary tract infection: This is the most common type of UTI. It is caused by the bacteria Escherichia coli (E. coli), and it typically responds to antibiotics such as ampicillin, trimethoprim-sulfamethoxazole, or ciprofloxacin.Pyelonephritis: This is a UTI that affects the kidneys. It is a serious infection that can cause permanent damage to the kidneys if not treated promptly. Pyelonephritis is typically treated with antibiotics such as ciprofloxacin, levofloxacin, or ceftriaxone.Recurrent urinary tract infection: This is a UTI that occurs more",2
"I have a sore throat that's been bothering me for about a day now. It's not too bad, but it's definitely there. I've been drinking a lot of water and sucking on cough drops, which seems to help a little.",3
The patient's room is currently too dark. The family member would like the room to be brighter so that the patient can see better.,4
", neck and chestThe patient's face, neck, and chest are severely burned. His clothing is also burned, and his skin is blistered and peeling.",0
stateThe patient is currently unconscious and has difficulty breathing.,1
"My aunt is currently nursing two sprained ankles. She's been told by her doctor to stay off of them as much as possible, so she's been using crutches to get around.",2
", treatments and outcomesI have a sinus infection and I'm taking erythromycin. I feel a lot better since I started taking it.",3
"My mother feels very cold all the time. She always has a sweater on, and complains that the office is too cold.",4
"processA heart attack, also called a myocardial infarction (MI), occurs when blood flow to the heart is blocked. The heart can't get the blood it needs, and the muscle tissue starts to die.The most common symptom is chest pain. But not everyone has chest pain. Other symptoms include shortness of breath, pain in the arm or shoulder, and nausea or vomiting.If you think you're having a heart attack, call 911 right away.",0
"The patient sustained a chemical burn from an unknown corrosive agent. The patient's skin is reddened and blistered, and there is a lot of weeping and blistering on the patient's hands, arms, and legs. The patient's eyes are also red and inflamed.",1
"including frequency, discharge, pain, and burning sensationI have been having a lot of urinary tract infections lately. The frequency has been about once a week, the discharge has been thick and yellow, the pain is bad when I pee, and the burning sensation is constant. I've been on antibiotics a few times, but it doesn't seem to help.",2
nessI've been feeling really feverish lately. My temperature has been spiking up to 102°F (38.9°C) over the past few days. I've been sweating a lot and feeling really tired.,3
"or repairsSubject: Urgent clean up needed!Hello,I am writing to you because we urgently need to clean up our building. We have a lot of trash and broken glass that needs to be taken care of. Can you help us out?Thank you,[Your Name]",4
My patient's limbs were severed in a car accident. They are currently in the hospital intensive care unit. I am not sure if they will be able to keep their limbs.,0
